,시간,규모,진앙,위도,경도,위치,pca_x,pca_y,cluster,silhouette_coff,cluster_db
533,2017-07-202:38:00PM,2.0,11.0,37.39,129.54,강원삼척시동남동쪽33km해역,-1.3320772702212997,-1.925803336854413,0,0.6039643921948307,20
534,2017-08-078:53:00PM,2.6,0.0,38.7,125.63,북한황해북도송림남남서쪽4km지역,-12.693635954254093,1.022580173470715,1,0.6892450824696643,12
535,2017-08-091:53:00PM,2.7,12.0,33.87,125.52,전남신안군흑산면남쪽87km해역,-0.322135990442971,2.630770716122693,0,0.4391155471049627,-1
536,2017-08-159:32:00PM,2.6,0.0,38.73,125.67,북한황해북도송림동쪽3km지역,-12.693324043381624,0.978886111913953,1,0.6900192920966604,12
537,2017-08-1612:35:00AM,2.5,0.0,38.73,125.69,북한황해북도송림동쪽5km지역,-12.691577991649645,0.955392407327894,1,0.6904233013770315,12
538,2017-08-211:30:00AM,2.1,0.0,38.82,126.13,북한평양동남동쪽39km지역,-12.663833732204333,0.4934480741893493,1,0.6917182783566395,12
539,2017-08-2910:06:00PM,2.4,7.0,35.31,125.36,전남영광군안마도서쪽61km해역,-5.436586799972527,2.234554645290686,0,0.036941276890343926,6
540,2017-09-015:57:00AM,2.1,18.0,36.42,127.21,충남공주시동남동쪽9km지역,5.513164905865787,0.9908775836241752,2,0.6182347777042803,-1
541,2017-09-072:58:00PM,2.9,19.0,37.6,125.34,인천옹진군연평도서남서쪽33km해역,6.231836043416548,2.7690774851069566,2,0.5485660437790806,-1
542,2017-09-115:25:00PM,3.2,0.0,35.29,124.16,전남신안군흑산면서북서쪽139km해역,-12.475517206259397,2.974893098092029,1,0.6192978814148784,-1
543,2017-09-161:34:00AM,2.2,19.0,34.25,127.13,전남여수시거문도북서쪽29km해역,6.714473177788341,1.4464549438202943,2,0.6265893079211495,-1
544,2017-09-231:43:00PM,2.6,2.0,41.35,129.06,북한함경북도길주북북서쪽49km지역,-10.691461764589608,-2.5988026296350264,1,0.5700720473335033,-1
545,2017-09-235:29:00PM,3.2,0.0,41.35,129.06,북한함경북도길주북북서쪽49km지역,-12.675183448696453,-2.7125502122294907,1,0.5934047160756685,43
546,2017-09-303:34:00PM,2.5,18.0,33.42,127.15,제주서귀포시성산동쪽25km해역,5.807046970016093,1.4863957780666408,2,0.6076118806112952,-1
547,2017-10-042:11:00AM,2.4,22.0,35.56,129.88,울산동구동쪽42km해역,9.785518206928941,-1.2399343164241177,2,0.5732164639523211,15
548,2017-10-0412:10:00PM,2.1,11.0,36.16,127.13,충남논산시남동쪽4km지역,-1.4085626674117087,0.6294197981962587,0,0.6278995892563253,-1
549,2017-10-0812:18:00PM,2.8,16.0,34.84,127.25,전남보성군동북동쪽17km지역,3.690239418729773,1.0632781062074925,2,0.4293303598637674,-1
550,2017-10-131:41:00AM,2.7,3.0,41.39,129.03,북한함경북도길주북북서쪽54km지역,-9.706444586077227,-2.502922666928607,1,0.5271731061244113,-1
551,2017-10-166:08:00AM,2.8,18.0,33.86,125.3,전남신안군흑산면남쪽89km해역,5.610067673051232,3.261873244248392,2,0.4904244554796862,-1
552,2017-10-163:51:00PM,2.5,14.0,35.79,129.19,경북경주시남남서쪽6km지역,1.7728593687443064,-1.1324931677693288,0,0.12246760734401088,16
553,2017-10-184:56:00AM,2.6,16.0,36.59,129.45,경북영덕군북북동쪽20km해역,3.6976087587152384,-1.3614442664636366,2,0.4542079755978101,0
554,2017-10-206:41:00AM,2.0,13.0,35.9,127.54,전북진안군북동쪽15km지역,0.6344873390057186,0.39376160607576466,0,0.41016269114132115,30
555,2017-10-2012:20:00PM,2.2,10.0,38.44,126.16,북한황해북도평산서북서쪽24km지역,-2.7077615780060236,1.202283615256339,0,0.5828082054510246,18
556,2017-10-211:11:00PM,2.7,12.0,33.63,126.05,제주제주시고산북북서쪽39km해역,-0.2544201444435995,2.1413472477208177,0,0.4629457488092132,-1
557,2017-10-292:14:00AM,2.2,12.0,34.39,127.34,전남고흥군남남동쪽25km해역,-0.2231952415326745,0.742587102900252,0,0.5292952407392951,-1
558,2017-10-3011:02:00AM,2.1,10.0,36.42,126.48,충남보령시북서쪽15km해역,-2.4797642018229955,1.1663452992227787,0,0.6039285895386793,18
559,2017-11-089:35:00AM,2.5,13.0,33.05,126.2,제주제주시고산남쪽28km해역,0.8075849597281706,2.1353677889083547,0,0.30561455249539904,-1
560,2017-11-085:52:00PM,2.0,9.0,35.16,128.57,경남창원마산합포구남쪽4km지역,-3.172942175129823,-0.7914954256918206,0,0.5840794244662086,32
561,2017-11-091:29:00PM,2.0,16.0,35.75,129.18,경북경주시남남서쪽10km지역,3.7596505377072647,-0.9995050661847537,2,0.48412202469204757,0
562,2017-11-115:18:00PM,2.2,18.0,34.84,127.46,전남순천시남남서쪽12km지역,5.691307382749095,0.9697492749434392,2,0.6261777463856281,-1
563,2017-11-142:17:00AM,2.7,4.0,37.29,124.82,인천백령도남쪽75km해역,-8.653691296782956,2.2963637703420443,1,0.5253565108741339,-1
564,2017-11-152:22:00PM,2.2,8.0,36.11,129.36,경북포항시북구북쪽7km지역,-4.194205116505142,-1.7652830349213224,0,0.43562441926800277,35
565,2017-11-152:22:00PM,2.6,0.0,36.08,129.31,경북포항시북구북서쪽7km지역,-12.12834927566108,-2.241770873168447,1,0.6181553445566506,-1
566,2017-11-152:29:00PM,5.4,7.0,36.11,129.37,경북포항시북구북쪽8km지역,-5.187966672365348,-1.723187413110968,0,0.2241904141196752,44
567,2017-11-152:32:00PM,3.6,8.0,36.1,129.36,경북포항시북구북쪽7km지역,-4.194524086721558,-1.7113354425713412,0,0.4367573180762345,35
568,2017-11-152:46:00PM,2.5,6.0,36.12,129.39,경북포항시북구북북동쪽9km지역,-6.176164066218265,-1.9213050949649164,1,0.04845548215331581,45
569,2017-11-152:50:00PM,2.4,8.0,36.1,129.36,경북포항시북구북쪽6km지역,-4.193395785837716,-1.7563725674800625,0,0.43603672278617384,35
570,2017-11-152:52:00PM,2.4,9.0,36.11,129.35,경북포항시북구북쪽8km지역,-3.2036404131491554,-1.679773469490269,0,0.5662538633879413,39
571,2017-11-152:56:00PM,2.8,12.0,36.1,129.35,경북포항시북구북북서쪽7km지역,-0.22828283213165107,-1.4589575969909847,0,0.5393498500166417,25
572,2017-11-152:58:00PM,2.9,0.0,36.12,129.37,경북포항시북구북쪽9km지역,-12.127664794165975,-2.295350544298168,1,0.6157729162560782,-1
573,2017-11-153:00:00PM,2.9,8.0,36.11,129.35,경북포항시북구북쪽7km지역,-4.195689305349884,-1.7291410733027148,0,0.43626562124766566,35
574,2017-11-153:09:00PM,3.5,8.0,36.09,129.34,경북포항시북구북북서쪽6km지역,-4.195084707491503,-1.6939436455135828,0,0.4368998108275924,35
575,2017-11-153:14:00PM,2.5,9.0,36.11,129.35,경북포항시북구북쪽8km지역,-3.2037344382228077,-1.676020375747876,0,0.5663738955134939,39
576,2017-11-153:19:00PM,2.4,11.0,36.14,129.38,경북포항시북구북쪽11km지역,-1.2209969819409339,-1.5773310805763676,0,0.6163654740133145,20
577,2017-11-153:23:00PM,2.6,11.0,36.09,129.35,경북포항시북구북북서쪽6km지역,-1.218676168002073,-1.5331925770437116,0,0.6181399697829778,20
578,2017-11-153:36:00PM,2.3,7.0,36.09,129.33,경북포항시북구북북서쪽6km지역,-5.186361186769288,-1.7972435375248916,0,0.22461840516194967,44
579,2017-11-153:55:00PM,2.2,10.0,36.12,129.37,경북포항시북구북쪽9km지역,-2.2112189503257875,-1.6402914752507949,0,0.6471772969398654,38
580,2017-11-154:11:00PM,2.9,12.0,36.13,129.36,경북포항시북구북쪽10km지역,-0.23054298632033662,-1.4692876485398638,0,0.5391688575041972,25
581,2017-11-154:16:00PM,2.4,8.0,36.09,129.35,경북포항시북구북북서쪽6km지역,-4.19322441835215,-1.745097982101737,0,0.43635217041869345,35
582,2017-11-154:18:00PM,2.0,6.0,36.14,129.36,경북포항시북구북쪽11km지역,-6.180166742466958,-1.913268207324354,1,0.04992591811743461,45
583,2017-11-154:49:00PM,4.3,10.0,36.12,129.36,경북포항시북구북쪽9km지역,-2.2140194902016743,-1.551606201238706,0,0.6500612347437836,38
584,2017-11-154:57:00PM,2.2,7.0,36.14,129.37,경북포항시북구북쪽11km지역,-5.187950012452636,-1.8474992527369793,0,0.2240674481367003,44
585,2017-11-155:11:00PM,2.8,0.0,36.08,129.31,경북포항시북구북서쪽7km지역,-12.128537325808384,-2.2342646856836605,1,0.6184770585711016,-1
586,2017-11-155:42:00PM,2.2,10.0,36.14,129.37,경북포항시북구북쪽11km지역,-2.2132137119552535,-1.643100035163742,0,0.6469412624488301,38
587,2017-11-156:41:00PM,2.1,11.0,36.09,129.32,경북포항시북구북서쪽6km지역,-1.2206840826213028,-1.5223471294901745,0,0.6186711986251833,20
588,2017-11-156:48:00PM,2.1,5.0,36.14,129.38,경북포항시북구북쪽11km지역,-7.170187507714743,-1.997388796950024,1,0.2715926682833648,-1
589,2017-11-156:51:00PM,2.0,11.0,36.14,129.38,경북포항시북구북쪽11km지역,-1.2206208816463202,-1.5923434555459413,0,0.6156402130508114,20
590,2017-11-156:57:00PM,2.3,8.0,36.11,129.35,경북포항시북구북북서쪽8km지역,-4.195125154907962,-1.7516596357570755,0,0.43588137415176365,35
591,2017-11-156:58:00PM,2.2,8.0,36.1,129.35,경북포항시북구북북서쪽7km지역,-4.194033749019576,-1.7540084495429962,0,0.4359999957222829,35
592,2017-11-156:59:00PM,2.1,9.0,36.11,129.35,경북포항시북구북쪽8km지역,-3.203358337928194,-1.6910327507174496,0,0.5658655252800248,39
593,2017-11-158:54:00PM,2.4,10.0,36.1,129.35,경북포항시북구북북서쪽7km지역,-2.211064265501961,-1.610236117009384,0,0.6483377081351567,38
594,2017-11-159:35:00PM,2.0,10.0,36.11,129.36,경북포항시북구북쪽8km지역,-2.210859532692912,-1.6365230773572848,0,0.6473525811085975,38
595,2017-11-159:59:00PM,2.1,7.0,36.14,129.36,경북포항시북구북쪽10km지역,-5.188682000708149,-1.8413820410575479,0,0.22392196992709085,44
596,2017-11-1510:24:00PM,2.1,7.0,36.14,129.38,경북포항시북구북쪽11km지역,-5.187029974049819,-1.8611226519011985,0,0.2241934295370442,44
597,2017-11-1510:43:00PM,2.1,10.0,36.1,129.36,경북포항시북구북쪽7km지역,-2.2099561769518328,-1.6313657036584177,0,0.6476123323919685,38
598,2017-11-1511:05:00PM,2.0,12.0,36.1,129.36,경북포항시북구북쪽6km지역,-0.22670461821325638,-1.4988526523519858,0,0.5373838438790082,25
599,2017-11-1511:18:00PM,2.1,10.0,36.13,129.38,경북포항시북구북쪽10km지역,-2.211296292737702,-1.6553191543714885,0,0.6465381108063707,38
600,2017-11-1612:21:00AM,2.4,8.0,36.14,129.35,경북포항시북구북쪽10km지역,-4.198211322425815,-1.7521193818841014,0,0.435342678727676,35
601,2017-11-1612:38:00AM,2.0,9.0,36.09,129.35,경북포항시북구북북서쪽6km지역,-3.201269551225075,-1.6919772845468977,0,0.5660406383441566,39
602,2017-11-161:23:00AM,2.1,11.0,36.09,129.35,경북포항시북구북북서쪽6km지역,-1.2182060426338057,-1.551958045755679,0,0.6173288198950826,20
603,2017-11-161:36:00AM,2.5,13.0,36.14,129.36,경북포항시북구북쪽10km지역,0.7604144999920058,-1.4175712309414978,0,0.38699913669112895,33
604,2017-11-162:37:00AM,2.3,8.0,36.14,129.37,경북포항시북구북쪽11km지역,-4.196465270693829,-1.7756130864701738,0,0.43487792714834567,35
605,2017-11-165:03:00AM,2.0,8.0,36.08,129.34,경북포항시북구북북서쪽5km지역,-4.192676950571968,-1.7488357716930116,0,0.4363560911094975,35
606,2017-11-165:54:00AM,2.5,10.0,36.09,129.34,경북포항시북구북북서쪽6km지역,-2.2109869230900454,-1.595208437888692,0,0.6488640675437459,38
607,2017-11-169:02:00AM,3.6,8.0,36.12,129.37,경북포항시북구북쪽8km지역,-4.195692835021858,-1.7240143079061114,0,0.43635812836102367,35
608,2017-11-169:47:00AM,2.1,11.0,36.12,129.37,경북포항시북구북쪽9km지역,-1.219546158419672,-1.5759114964687757,0,0.6163488609201159,20
609,2017-11-1610:37:00AM,2.3,11.0,36.1,129.35,경북포항시북구북북서쪽6km지역,-1.2193914735958458,-1.5458561382273643,0,0.6176570382523429,20
610,2017-11-162:04:00PM,2.3,7.0,36.13,129.37,경북포항시북구북쪽10km지역,-5.187046656711558,-1.8423418790381139,0,0.2243250637514623,44
611,2017-11-162:31:00PM,2.0,10.0,36.1,129.34,경북포항시북구북북서쪽7km지역,-2.2115141785365107,-1.6153781865571322,0,0.6481261025472289,38
612,2017-11-164:48:00PM,2.4,12.0,36.12,129.36,경북포항시북구북쪽8km지역,-0.22907548013733584,-1.486648837295358,0,0.5382211844649439,25
613,2017-11-165:31:00PM,2.0,8.0,36.11,129.37,경북포항시북구북쪽7km지역,-4.19319105302867,-1.7826595278279354,0,0.43515702367924997,35
614,2017-11-165:32:00PM,2.2,8.0,36.12,129.36,경북포항시북구북쪽9km지역,-4.195202497319875,-1.7666873148777955,0,0.43541048707129426,35
615,2017-11-167:05:00PM,2.4,9.0,36.12,129.36,경북포항시북구북쪽9km지역,-3.203811780634721,-1.6910480548685956,0,0.5658184904464926,39
616,2017-11-171:17:00AM,2.1,11.0,36.08,129.33,경북포항시북구북북서쪽6km지역,-1.2188606884774023,-1.5308131549555541,0,0.6182439828492766,20
617,2017-11-178:25:00AM,2.1,11.0,36.12,129.37,경북포항시북구북쪽8km지역,-1.219546158419672,-1.5759114964687757,0,0.6163488609201159,20
618,2017-11-176:57:00PM,2.6,12.0,36.1,129.35,경북포항시북구북북서쪽6km지역,-0.22809478198434427,-1.4664637844757717,0,0.5390139044375001,25
619,2017-11-191:18:00AM,2.0,8.0,36.11,129.34,경북포항시북구북북서쪽8km지역,-4.195669093016169,-1.7530486115624309,0,0.4357524940745262,35
620,2017-11-193:33:00AM,2.4,12.0,36.09,129.35,경북포항시북구북북서쪽6km지역,-0.2269093510223046,-1.472565692004086,0,0.5386115821918237,25
621,2017-11-195:07:00AM,2.1,8.0,36.12,129.38,경북포항시북구북쪽9km지역,-4.193456445587892,-1.79018101946384,0,0.43481346355185263,35
622,2017-11-196:40:00AM,2.2,11.0,36.09,129.34,경북포항시북구북북서쪽6km지역,-1.2191260810366242,-1.5383346465914602,0,0.6179566891633915,20
623,2017-11-1911:45:00PM,3.5,9.0,36.12,129.36,경북포항시북구북쪽9km지역,-3.204846056444907,-1.649764023702267,0,0.567119095806849,39
624,2017-11-206:05:00AM,3.6,12.0,36.14,129.36,경북포항시북구북쪽11km지역,-0.23219854265064352,-1.4444202722995816,0,0.5403722243324679,25
625,2017-11-215:58:00AM,2.0,13.0,36.09,129.35,경북포항시북구북쪽6km지역,0.7650455161047707,-1.4194449944492473,0,0.3859940857646686,33
626,2017-11-218:57:00AM,2.1,9.0,36.09,129.34,경북포항시북구북북서쪽5km지역,-3.2021895896278934,-1.678353885382679,0,0.5664514685814875,39
627,2017-11-219:53:00AM,2.4,0.0,36.11,129.33,경북포항시북구북북서쪽8km지역,-12.129501341299637,-2.2732305113663323,1,0.6167735768427646,-1
628,2017-11-2212:41:00PM,2.5,8.0,36.1,129.35,경북포항시북구북북서쪽6km지역,-4.194315824240536,-1.7427491683158154,0,0.43622213606494453,35
629,2017-11-2210:15:00PM,2.0,8.0,36.12,129.35,경북포항시북구북쪽9km지역,-4.195840460501735,-1.7643231969407287,0,0.435381978527536,35
630,2017-11-2311:27:00PM,2.3,14.0,36.11,129.37,경북포항시북구북쪽8km지역,1.7559994727451382,-1.3626018114542784,0,0.12494414975031444,16
631,2017-11-2412:29:00AM,2.6,0.0,37.23,125.04,인천옹진군연평도남서쪽76km해역,-12.595755760909105,1.8113573469604671,1,0.6699974237159322,21
632,2017-11-241:17:00AM,2.3,8.0,36.11,129.35,경북포항시북구북쪽7km지역,-4.195125154907962,-1.7516596357570755,0,0.43588137415176365,35
633,2017-11-249:27:00PM,2.3,13.0,34.05,125.57,전남신안군흑산면남쪽68km해역,0.6559960886647375,2.609262847351849,0,0.30824405282299716,-1
634,2017-11-2512:51:00PM,2.0,8.0,36.1,129.35,경북포항시북구북쪽7km지역,-4.19384569887227,-1.7615146370277834,0,0.4358060012133465,35
635,2017-11-252:10:00PM,2.3,8.0,36.11,129.35,경북포항시북구북쪽7km지역,-4.195125154907962,-1.7516596357570755,0,0.43588137415176365,35
636,2017-11-263:13:00AM,2.9,13.0,36.69,124.65,충남태안군서격렬비도서쪽79km해역,0.3161301768500575,3.1691196001060984,0,0.32711685751438907,7
637,2017-12-018:03:00AM,2.4,7.0,36.1,129.35,경북포항시북구북북서쪽7km지역,-5.185800565999344,-1.8146353345826218,0,0.2247298005397734,44
638,2017-12-014:23:00PM,2.7,8.0,33.24,127.32,제주서귀포시성산동남동쪽44km해역,-4.076933667194821,0.6700530873526414,0,0.42513377894616067,-1
639,2017-12-027:45:00AM,2.5,0.0,41.32,129.2,북한함경북도길주북북서쪽43km지역,-12.659968944128357,-2.872793304462495,1,0.5855870269528718,43
640,2017-12-031:13:00AM,2.1,13.0,36.75,128.82,경북안동시북북동쪽22km지역,0.6553456508129581,-0.9852481904768432,0,0.41833260975623243,33
641,2017-12-049:55:00PM,2.5,21.0,33.42,127.15,제주서귀포시성산동쪽25km해역,8.781783270513476,1.690794995639879,2,0.5958106687100643,-1
642,2017-12-059:19:00PM,2.1,11.0,36.02,129.45,경북포항시남구동쪽9km해역,-1.2029642436390187,-1.6408311402787072,0,0.612256096602428,20
643,2017-12-0511:40:00PM,2.7,4.0,41.32,129.13,북한함경북도길주북북서쪽44km지역,-8.699624020249978,-2.5236626889272222,1,0.44702743076448453,-1
644,2017-12-091:49:00AM,2.2,8.0,36.1,129.35,경북포항시북구북북서쪽7km지역,-4.194033749019576,-1.7540084495429962,0,0.4359999957222829,35
645,2017-12-092:39:00AM,2.3,9.0,36.1,129.35,경북포항시북구북북서쪽7km지역,-3.2025490072607683,-1.6821222832761902,0,0.5662811127644659,39
646,2017-12-093:13:00PM,3.0,16.0,41.32,129.1,북한함경북도길주북북서쪽45km지역,3.1965610665311024,-1.6651956211415853,2,0.3319776482236767,-1
647,2017-12-093:40:00PM,2.8,0.0,41.31,129.11,북한함경북도길주북북서쪽43km지역,-12.666687758497078,-2.7712969944823556,1,0.5906942619668583,43
648,2017-12-094:15:00PM,2.3,23.0,35.61,129.99,울산동구동북동쪽54km해역,10.781290241382214,-1.2911490970646553,2,0.5407657484171551,-1
649,2017-12-1210:06:00AM,2.5,0.0,38.32,126.18,북한황해북도평산서쪽19km지역,-12.610210725116469,0.5293229198733891,1,0.6932428426022174,12
650,2017-12-191:34:00PM,2.1,7.0,35.77,129.42,경북경주시동남동쪽20km지역,-5.146822830588036,-1.8486455151990282,0,0.23414808176874446,44
651,2017-12-207:22:00PM,2.3,18.0,36.09,125.64,충남태안군서격렬비도남쪽57km해역,5.416206329925666,2.594362960900573,2,0.524985365974366,24
652,2017-12-2112:01:00PM,2.0,5.0,36.72,128.01,경북문경시북서쪽21km지역,-7.3411053959913,-0.730358285376526,1,0.3667602358294952,46
653,2017-12-2212:35:00PM,2.2,0.0,39.31,127.15,북한함경남도고원남남서쪽15km지역,-12.628546057625014,-0.5783797029625585,1,0.6719091095234043,47
654,2017-12-254:19:00PM,3.5,10.0,36.11,129.36,경북포항시북구북쪽8km지역,-2.2122699087977136,-1.580226671221382,0,0.6492758120620763,38
655,2017-12-254:32:00PM,2.1,8.0,36.11,129.36,경북포항시북구북쪽7km지역,-4.194111091431489,-1.7690361286637164,0,0.435511557793731,35
656,2017-12-264:05:00AM,2.2,6.0,36.14,129.37,경북포항시북구북쪽11km지역,-6.179528779285097,-1.915632325261392,1,0.049650297919669927,45
657,2017-12-277:27:00PM,2.8,8.0,36.11,129.36,경북포항시북구북쪽7km지역,-4.1947692669470635,-1.742764472466961,0,0.4361458428691779,35
658,2017-12-277:42:00PM,2.3,8.0,36.11,129.36,경북포항시북구북쪽7km지역,-4.194299141578795,-1.761529941178929,0,0.4357301033481405,35
659,2017-12-295:40:00PM,2.1,10.0,36.11,129.34,경북포항시북구북북서쪽8km지역,-2.2126055844248973,-1.6130293727712117,0,0.6481460277437924,38
660,2017-12-307:44:00PM,2.0,17.0,35.76,129.17,경북경주시남남서쪽9km지역,4.749405910395825,-0.92290596819496,2,0.6093982145722854,1
661,2018-01-016:35:00PM,2.1,0.0,38.33,126.16,북한황해북도평산서쪽20km지역,-12.61248403229492,0.5326468757910214,1,0.6932285858248328,12
662,2018-01-017:11:00PM,2.0,8.0,36.11,129.36,경북포항시북구북쪽8km지역,-4.194017066357835,-1.7727892224061097,0,0.4353927712044976,35
663,2018-01-062:47:00AM,2.2,12.0,37.71,125.94,북한인천옹진군연평도동북동쪽21km해역,-0.6699675381072328,1.658208916408049,0,0.5320376188479755,-1
664,2018-01-094:17:00PM,2.1,20.0,33.98,127.11,전남여수시거문도서남서쪽19km해역,7.731423225033915,1.5684910922707496,2,0.6182167978567344,-1
665,2018-01-106:42:00PM,2.0,20.0,36.26,127.34,대전서구남남서쪽12km지역,7.523112730919248,1.0175451437503178,2,0.636777905337398,-1
666,2018-01-241:25:00AM,2.4,16.0,34.32,127.32,전남여수시거문도북쪽32km해역,3.748261414694664,1.05219615102168,2,0.43979399036274547,-1
667,2018-01-288:07:00PM,3.2,6.0,40.24,127.3,북한함경남도장진남남동쪽16km지역,-6.7603799231994675,-0.4107029476716436,1,0.2629929206509032,-1
668,2018-02-0212:21:00PM,2.9,9.0,36.12,129.37,경북포항시북구북쪽9km지역,-3.203455892673824,-1.6821528915784534,0,0.5661875004518613,39
669,2018-02-0311:12:00AM,2.0,6.0,36.14,129.36,경북포항시북구북쪽11km지역,-6.180166742466958,-1.913268207324354,1,0.04992591811743461,45
670,2018-02-0312:35:00PM,2.6,19.0,33.77,127.4,전남여수시거문도남남동쪽30km해역,6.784273716488384,1.2623745103110313,2,0.6338287920217051,-1
671,2018-02-043:43:00PM,2.1,7.0,36.11,129.36,경북포항시북구북쪽8km지역,-5.1856898582639515,-1.8371692011881289,0,0.22468690084004084,44
672,2018-02-046:50:00PM,2.8,14.0,36.37,127.62,충북옥천군북북동쪽8km지역,1.5850451135898251,0.3469558272104213,0,0.1717306861894021,48
673,2018-02-0410:20:00PM,2.3,8.0,36.06,129.31,경북포항시북구서북서쪽5km지역,-4.19344230415096,-1.705157014287381,0,0.4370278550740061,35
674,2018-02-069:18:00AM,2.5,12.0,36.08,129.33,경북포항시북구북서쪽5km지역,-0.2276580219395542,-1.4476677074615676,0,0.5397337281258454,25
675,2018-02-067:53:00PM,2.6,0.0,41.33,129.1,북한함경북도길주북북서쪽46Km지역,-12.669320483308399,-2.7717414364582353,1,0.5906458185198376,43
676,2018-02-086:46:00AM,2.7,1.0,41.32,129.09,북한함경북도길주북북서쪽45km지역,-11.677664374064024,-2.68858068481313,1,0.5921995758492982,-1
677,2018-02-089:56:00AM,2.7,9.0,35.1,124.99,전남신안군흑산면북서쪽67km해역,-3.463328837598298,2.776771251260505,0,0.4052903935151245,5
678,2018-02-0912:43:00AM,2.5,4.0,33.92,125.22,전남신안군흑산면남남서쪽85km해역,-8.284345378903993,2.36728771131527,1,0.4894089865002202,-1
679,2018-02-101:32:00AM,2.4,10.0,36.6,125.76,충남태안군서격렬비도동쪽20km해역,-2.5574720914090765,1.8629895316055252,0,0.5604462271063483,-1
680,2018-02-115:03:00AM,4.6,14.0,36.08,129.33,경북포항시북구북서쪽5km지역,1.753524985178647,-1.2325865938224787,0,0.12788346982696214,16
681,2018-02-115:07:00AM,2.5,12.0,36.08,129.33,경북포항시북구북서쪽5km지역,-0.2276580219395542,-1.4476677074615676,0,0.5397337281258454,25
682,2018-02-115:12:00AM,2.2,11.0,36.07,129.34,경북포항시북구북서쪽4km지역,-1.2171313194071578,-1.5355260866785136,0,0.6179586498419347,20
683,2018-02-115:14:00AM,2.2,10.0,36.08,129.33,경북포항시북구북서쪽5km지역,-2.210533480383517,-1.5951931337375729,0,0.6488915207910605,38
684,2018-02-115:18:00AM,2.1,8.0,36.07,129.32,경북포항시북구북서쪽5km지역,-4.19342562148922,-1.723937787150466,0,0.43673989866534846,35
685,2018-02-115:38:00AM,2.1,10.0,36.09,129.32,경북포항시북구북서쪽7km지역,-2.212262849453765,-1.5904802020145874,0,0.648944828017652,38
686,2018-02-118:11:00AM,2.1,13.0,36.08,129.34,경북포항시북구북북서쪽5km지역,0.7651228585166858,-1.4044173153285546,0,0.3865423647477927,33
687,2018-02-1112:14:00PM,2.1,9.0,36.08,129.32,경북포항시북구북서쪽6km지역,-3.2028442354714923,-1.6572089945825261,0,0.5670893159989157,39
688,2018-02-1112:49:00PM,2.4,16.0,36.08,129.33,경북포항시북구북서쪽5km지역,3.7387510704639446,-1.1788885111063105,2,0.471805577015697,0
689,2018-02-136:30:00AM,2.6,9.0,36.07,129.33,경북포항시북구북서쪽5km지역,-3.2014909666958595,-1.6469095513359393,0,0.5675498942278085,39
690,2018-02-1310:32:00AM,2.5,10.0,36.12,129.37,경북포항시북구북쪽9km지역,-2.211501025546747,-1.629032194023615,0,0.647611849735066,38
691,2018-02-142:14:00AM,2.3,8.0,37.8,125.38,북한황해남도옹진남쪽14km해역,-4.691609804276604,1.9295283040672668,0,0.24134248456056814,-1
692,2018-02-176:35:00PM,2.0,12.0,36.11,129.37,경북포항시북구북쪽8km지역,-0.22687598569882433,-1.5101272377302841,0,0.5368658531458756,25
693,2018-02-179:31:00PM,2.6,8.0,36.09,129.33,경북포항시북구북북서쪽6km지역,-4.195064495157786,-1.7178511837732988,0,0.4365660105589421,35
694,2018-02-1711:38:00PM,2.2,10.0,36.1,129.35,경북포항시북구북북서쪽6km지역,-2.2108762153546535,-1.617742304494171,0,0.648076549634733,38
695,2018-02-183:34:00AM,2.4,9.0,36.07,129.33,경북포항시북구북서쪽4km지역,-3.2013029165485527,-1.654415738820726,0,0.5673361959281149,39
696,2018-02-262:23:00AM,2.4,16.0,33.97,126.87,전남완도군남남동쪽39km해역,3.7459991433978677,1.5455096934807737,2,0.41588604353480546,-1
697,2018-02-2611:06:00AM,2.5,6.0,34.52,125.32,전남신안군흑산면남서쪽20km해역,-6.352770560831393,2.320594004757377,1,0.20047044144006723,-1
698,2018-02-271:14:00PM,2.4,13.0,37.09,124.87,충남태안군서격렬비도북서쪽80km해역,0.2948773628706467,2.877036213854853,0,0.34826160729036065,7
699,2018-03-0412:52:00AM,2.6,9.0,38.13,130.33,경북울릉군북서쪽88km해역,-3.324350081614301,-2.9232217645528205,0,0.4873841984616078,-1
700,2018-03-0811:16:00PM,2.0,15.0,35.3,127.33,전남곡성군동북동쪽4km지역,2.660141441642145,0.8215609623715009,2,0.19795281412163912,-1
701,2018-03-0811:38:00PM,2.0,17.0,35.31,127.32,전남곡성군북동쪽4km지역,4.641475581163168,0.9662931328856923,2,0.5605691893852555,27
702,2018-03-096:05:00PM,2.2,7.0,36.95,126.45,충남서산시북쪽18km지역,-5.50993375056238,0.9208832539643701,0,0.05884481716632515,-1
703,2018-03-101:31:00AM,2.8,6.0,36.14,129.37,경북포항시북구북쪽11km지역,-6.18009292972702,-1.8931137628070316,1,0.05063282476689737,45
704,2018-03-1612:23:00AM,2.0,6.0,36.98,128.42,충북단양군동남동쪽5km지역,-6.3415919838461035,-1.1034190140156201,1,0.1283776079731141,-1
705,2018-03-166:02:00PM,2.7,12.0,36.1,129.35,경북포항시북구북북서쪽7km지역,-0.22818880705799768,-1.4627106907333782,0,0.5391837172927761,25
706,2018-03-269:40:00AM,2.7,0.0,37.78,124.84,인천백령도남동쪽24km해역,-12.66722599737639,1.9352811515335373,1,0.6640860735485249,21
